;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0,59633562;0,50694168;0,52694508;0,57663864;0,51427776;0,515643;0,50054472;0,51965496;0,49707084;0,49715412;0,48530964;0,43841316;0,46887972;0,47551632;0,53895312;0,5008584;0,46698648;0,46473996;0,48133308;0,48914844;0,46074816;0,44451948;0,47350644;0,47579256;0,46614756;0,43169838;0,46532052;0,4624074;0,43387128;0,45584352;0,42811554;0,44028924;0,43384998;0,45178476;0,49118052;0,4898334;0,49395948;0,45467772;0,4586136;0,47514228;0,45281916;0,43944312;0,42436398;0,44754948;0,45224424;0,4436898;0,42028968;0,41476662;0,42638718;0,44704044;0,44934108;0,42794238;0,43004736;0,44374458;0,43285716;0,44493876;0,41866968;0,4170144;0,41913312;0,42592524;0,42051996;0,42659484;0,4243779;0,42992118;0,43018698;0,41942916;0,4152519;0,42070704;0,43092966;0,4630284;0,47732952;0,44119908;0,44961672;0,44079312;0,42891804;0,42165174;0,41679588;0,41919288;0,42904956;0,41396562;0,42398964;0,42330978;0,41465304;0,40522584;0,4199514;0,44308668;0,4124802;0,42822204;0,412047;0,4203105;0,4278048;0,41640396;0,41907396;0,41604258;0,42770904;0,42765996;0,40501548;0,4125672;0,42009426;0,42480294;0,41400414;0,42546138;0,40471614;0,41382714;0,42353136;0,40981476;0,42430788;0,40845096;0,41598468;0,41539926;0,42747588;0,42093768;0,41703744;0,6062616;0,41146866;0,4171818;0,42865938;0,43207404;0,42951756;0,4304808;0,43061574;0,42401028;0,43011084;0,43035528;0,42324576;0,413094;0,4220331;0,43213932;0,43246728;0,41402898;0,4126626;0,41751312;0,40680834;0,41328804;0,40987056;0,41669334;0,41308296;0,41136552;0,40585536;0,43758084;0,4158618;0,41409192;0,41483106;0,4286712;0,43203822;0,42831516;0,40465548;0,41167398;0,4051725;0,41157528;0,41524968;0,42667188;0,41259156;0,4196526;0,40729896;0,40890552;0,40852062;0,40472562;0,4290909;0,41753862;0,40925298;0,41286984;0,40413282;0,40923132;0,4069554;0,40744692;0,41561592;0,40949634;0,40979472;0,39982824;0,41029104;0,40424502;0,41115168;0,40296672;0,40155402;0,40262286;0,40212576;0,41531238;0,40422462;0,398874;0,4031811;0,4005267;0,40226712;0,40314648;0,40145412;0,4054899;0,401238;0,40873578;0,40717734;0,40543356;0,40109994;0,40758396;0,40018614;0,40565256;0,40595982;0,410844;0,41682468;0,47723076;0,43724772;0,40828476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,6013026;0,50139588;0,5251266;0,51027252;0,52799376;0,48100296;0,47687904;0,48231348;0,49604064;0,51537624;0,46865976;0,423384;0,43878168;0,4341666;0,49487364;0,4678698;0,47277312;0,43778448;0,46023684;0,44499168;0,44610204;0,46298088;0,45457032;0,44316276;0,43827204;0,4367094;0,44394228;0,44525676;0,43954728;0,45077856;0,42491496;0,43432728;0,43637652;0,46184436;0,47063484;0,46618464;0,48320556;0,44362236;0,430524;0,47022204;0,44696496;0,41889336;0,4303098;0,42655116;0,45363216;0,43972404;0,42062286;0,40743054;0,415005;0,42613524;0,44467296;0,41757132;0,4103802;0,42826308;0,42218256;0,42753804;0,41400816;0,4423518;0,43346124;0,41683068;0,4368285;0,42974688;0,4291692;0,41224668;0,41769612;0,41692272;0,42808416;0,42498198;0,42838908;0,41421852;0,45634944;0,43531272;0,42510336;0,42788814;0,42344676;0,42141276;0,42339108;0,41213748;0,41316282;0,41552388;0,42552612;0,4186914;0,4182702;0,41714892;0,41037234;0,42287412;0,4117554;0,41619312;0,42345732;0,40483884;0,40687632;0,41188224;0,41027016;0,41191638;0,42460968;0,41616228;0,4091118;0,41961144;0,41454396;0,41490246;0,41018952;0,421416;0,40606428;0,41048646;0,4065648;0,4143534;0,42360624;0,41314356;0,40778742;0,40621932;0,41992188;0,4241256;0,41821896;0,59783328;0,40539564;0,4087647;0,42387132;0,42087864;0,4291965;0,40889226;0,41207034;0,4060632;0,45691572;0,42243996;0,41674956;0,40156662;0,4111485;0,41665044;0,41860722;0,40623564;0,40558788;0,41811024;0,40302936;0,40994136;0,4008729;0,40589682;0,40508682;0,40672344;0,40947852;0,40165416;0,4089108;0,40824012;0,40465002;0,40505052;0,40554684;0,40191504;0,4087932;0,40116936;0,40868022;0,41368674;0,39929388;0,40557144;0,40749678;0,40004334;0,40943088;0,40089522;0,409614;0,40438368;0,40398138;0,41057214;0,40526814;0,40352868;0,40724724;0,4005267;0,41161854;0,398874;0,40488498;0,40304256;0,41231502;0,40434048;0,40361052;0,40358322;0,40187784;0,40023552;0,40234134;0,40849458;0,40232652;0,40624932;0,40385562;0,39936222;0,40312314;0,40090014;0,40622622;0,40571916;0,40240554;0,40669722;0,40390542;0,40400742;0,41442012;0,4039887;0,40203894;0,40756128;0,41761476;0,4100514;0,40818858;0,40651494;0,4081281;0,43268832;0,41154264;0,41367948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,626511;0,52209384;0,52178748;0,51639624;0,51024696;0,50853516;0,53078532;0,49022268;0,52523196;0,51997788;0,49257216;0,47593116;0,47854512;0,4813416;0,49685424;0,47283312;0,48407136;0,4807932;0,49231032;0,44840136;0,48036216;0,46829448;0,46684428;0,488343;0,45366612;0,47609388;0,47377404;0,47723304;0,4775214;0,47635476;0,44543364;0,47745228;0,47102652;0,476133;0,48086484;0,4898268;0,50668524;0,45799368;0,47284752;0,49117008;0,46310628;0,44963136;0,4560384;0,45159456;0,50317632;0,46416012;0,4518582;0,43481124;0,44849832;0,4582986;0,45027456;0,43633056;0,442719;0,45877368;0,44998572;0,46225116;0,46253508;0,45369192;0,44789976;0,44261256;0,44532516;0,465804;0,46149564;0,44163192;0,43429872;0,44859456;0,44172972;0,44360316;0,46096368;0,43785972;0,45451368;0,43800168;0,45693168;0,4411818;0,44380752;0,44302944;0,44383212;0,42464532;0,45717048;0,454491;0,44215236;0,45497784;0,44507052;0,43935096;0,42477336;0,44511768;0,44503824;0,45096852;0,44448168;0,43347156;0,43586028;0,44686116;0,4433598;0,44710152;0,4353162;0,43439328;0,42658884;0,4306638;0,44413392;0,45483492;0,42556992;0,42576204;0,41732856;0,41936496;0,42980664;0,43716972;0,44042604;0,439782;0,41726628;0,4185474;0,43127676;0,4504914;0,43836972;0,6173202;0,42306084;0,4232826;0,45992172;0,44990736;0,43950744;0,43541412;0,41550996;0,423588;0,46161516;0,44840376;0,43950012;0,43678812;0,41930376;0,44040936;0,42836148;0,42262668;0,42093936;0,4356768;0,4299726;0,41114952;0,42807924;0,41646876;0,42853392;0,43521192;0,40927836;0,41620308;0,41325;0,41475564;0,41476536;0,41714952;0,419433;0,41944032;0,42393384;0,40925904;0,42939192;0,4145826;0,41828388;0,41162748;0,40821024;0,41622564;0,41858736;0,41536452;0,42029328;0,41520012;0,40958184;0,41335008;0,41870502;0,41867352;0,43152288;0,40951212;0,43026288;0,42637188;0,4298574;0,42350304;0,4206588;0,42389952;0,40804548;0,41344416;0,42444216;0,41457192;0,414042;0,41327232;0,4224558;0,4376844;0,41412828;0,40808592;0,41787564;0,41908128;0,41914872;0,41968824;0,42005736;0,41954256;0,42702408;0,42568488;0,433404;0,41933292;0,416088;0,41425392;0,43547424;0,44114616;0,4253394;0,41671848;0,4222458;0,43516308;0,43570992;0,4310811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,7238418;0,542898;0,57890748;0,58122096;0,57377016;0,55544976;0,5592138;0,53086584;0,56974788;0,57110616;0,5619468;0,56299992;0,52689396;0,5228952;0,5388618;0,52165704;0,52380756;0,5118444;0,52152276;0,50710488;0,51750792;0,51106632;0,50993808;0,516015;0,48672528;0,51501948;0,51989388;0,51431328;0,52753236;0,53385708;0,50975124;0,53336664;0,51146832;0,55432992;0,5467194;0,56441124;0,57109212;0,52639416;0,54008136;0,55619244;0,53154624;0,53312256;0,50177412;0,5305686;0,53665644;0,52912668;0,51790764;0,5125686;0,51195732;0,51063084;0,5061624;0,50482836;0,50662908;0,51396432;0,4951836;0,5036112;0,51274008;0,51008892;0,50862432;0,49754856;0,5024406;0,50287968;0,48591936;0,49453788;0,48009912;0,49892472;0,5034;0,50724024;0,51280392;0,50866668;0,50456724;0,508956;0,482214;0,52103928;0,50650992;0,51171708;0,49929876;0,48458964;0,50785656;0,4884402;0,49323084;0,48834048;0,49901544;0,51692592;0,4728354;0,49527132;0,49518864;0,49683216;0,4889892;0,4831866;0,50672868;0,49215432;0,50036028;0,48835584;0,4974258;0,48663144;0,48162456;0,49691784;0,52035636;0,48785856;0,49876092;0,48041904;0,48224808;0,49395444;0,483126;0,49197816;0,46800684;0,48627276;0,47739408;0,47414784;0,48996228;0,49841712;0,50901696;0,66045;0,46165716;0,49553952;0,52514328;0,49989384;0,49686168;0,50141412;0,46986936;0,5110002;0,52858248;0,50368428;0,50543868;0,50082408;0,47352384;0,49354452;0,46595568;0,47349384;0,46899564;0,47098608;0,47027016;0,47829696;0,48268056;0,4570956;0,4720932;0,48059988;0,45855756;0,46997616;0,47367912;0,46609812;0,4736154;0,46144392;0,45065124;0,47277552;0,44825508;0,45979152;0,4610574;0,47028492;0,45583752;0,46038324;0,44050476;0,44632608;0,46452684;0,442902;0,4455486;0,453648;0,43752096;0,47577768;0,4789332;0,46718328;0,48650208;0,44343996;0,46069752;0,45900336;0,4681926;0,4657122;0,47549496;0,48528708;0,45277416;0,46504164;0,44961528;0,4759482;0,47172828;0,45642696;0,4704882;0,4951614;0,45423924;0,43601496;0,45176664;0,46007964;0,47827704;0,452061;0,46157796;0,46373604;0,45831264;0,47144904;0,48770784;0,46483224;0,4569264;0,45351648;0,4826988;0,45829416;0,46760952;0,47235024;0,47779104;0,4843194;0,48850548;0,510318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,8223174;0,6093942;0,5964432;0,6049638;0,58061148;0,56879304;0,57854448;0,58588956;0,606027;0,6098682;0,55260252;0,6294606;0,57538128;0,5651556;0,52748832;0,53292288;0,57628932;0,539856;0,5545512;0,54715584;0,53768892;0,54658188;0,55810692;0,5702016;0,55821828;0,5467176;0,54416136;0,5417478;0,5596362;0,58662276;0,57237504;0,5659224;0,56381076;0,5598042;0,57847836;0,6026628;0,58647096;0,59782296;0,56090256;0,58885884;0,56458776;0,6130416;0,59571576;0,53670984;0,533133;0,5296908;0,54335472;0,56828184;0,53257068;0,54257676;0,59060364;0,54001272;0,5333304;0,54903696;0,53516028;0,56137884;0,54860616;0,54876144;0,53853504;0,55252596;0,53949024;0,53226756;0,55029;0,5452578;0,5361204;0,532788;0,5494452;0,55376568;0,5449854;0,52447236;0,55056264;0,56177448;0,53693256;0,5320542;0,55728432;0,54647076;0,54510396;0,53915568;0,57101424;0,54803628;0,55688892;0,5215782;0,52578684;0,55650252;0,57137148;0,53984052;0,54507684;0,54882708;0,54756732;0,54101388;0,54990288;0,53087568;0,5514882;0,52680192;0,56159856;0,54187836;0,52056444;0,52252524;0,5223444;0,54555852;0,51431292;0,55180488;0,50666172;0,5465736;0,53363556;0,52292688;0,53254248;0,54356772;0,53536464;0,51889056;0,5248908;0,56395296;0,56528268;0,7238898;0,52328772;0,53503512;0,58129188;0,53969004;0,5527998;0,54671352;0,53162244;0,54530268;0,57293916;0,56610144;0,5792418;0,5568156;0,54841404;0,5374932;0,50756244;0,52677288;0,53263932;0,49417392;0,5354358;0,54361944;0,49782168;0,49056768;0,5211102;0,52805112;0,50616876;0,5223324;0,52805592;0,52113984;0,53117436;0,50390352;0,52435044;0,50626992;0,51996084;0,53349924;0,5172834;0,51407616;0,50881596;0,51668064;0,527097;0,5253888;0,52053084;0,5280546;0,50522328;0,51091008;0,52255644;0,53335692;0,5132022;0,54091332;0,56800284;0,50592576;0,53315328;0,5092308;0,5247072;0,54601884;0,50736;0,51657732;0,53737368;0,51607908;0,49586256;0,52503216;0,55715844;0,5198874;0,52708692;0,5424822;0,5167968;0,49915848;0,50068104;0,522588;0,50791164;0,51569592;0,52414032;0,51426408;0,53371056;0,55216476;0,57168624;0,55615692;0,58425672;0,53839428;0,55405044;0,54672444;0,5350422;0,55358436;0,54732048;0,54875544;0,56440092;0,58581864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,807738;0,617028;0,5956074;0,57517452;0,57260064;0,55355808;0,58725804;0,54858216;0,58846092;0,59794212;0,54612516;0,5909616;0,5900928;0,55752756;0,52157676;0,50529372;0,5474448;0,508095;0,5350302;0,54617796;0,550026;0,52457232;0,54563364;0,55402236;0,55301316;0,56302092;0,53714844;0,53484132;0,55351716;0,57243648;0,5663244;0,5509932;0,56248332;0,54106848;0,5831622;0,56876592;0,5451564;0,59059908;0,580392;0,56451072;0,5629932;0,6078282;0,58797744;0,54503496;0,5280762;0,54941856;0,53578836;0,5818038;0,558933;0,52347816;0,540513;0,54017676;0,52719168;0,51107016;0,52268724;0,50497596;0,52211712;0,529998;0,55877796;0,54002556;0,53775744;0,52121508;0,5493858;0,53903136;0,55970388;0,53828508;0,5407788;0,54978192;0,5339802;0,52363956;0,53453292;0,5765142;0,5088804;0,52087824;0,52413108;0,5208888;0,5228046;0,54380532;0,55362084;0,53314212;0,54576744;0,53505492;0,52210104;0,54523224;0,525228;0,53113176;0,54992064;0,52002312;0,52773252;0,53159592;0,55216104;0,53630208;0,5322186;0,51971676;0,54072864;0,54395508;0,54857376;0,54052968;0,52581588;0,53050884;0,5438808;0,54002484;0,52825464;0,54248676;0,53283384;0,52258176;0,5368374;0,535254;0,55120788;0,54224976;0,52819956;0,54252324;0,54711792;0,6894732;0,53799336;0,54041412;0,57197304;0,56180124;0,54959376;0,543462;0,55809816;0,56999724;0,56189448;0,55231776;0,58352256;0,57161148;0,54698616;0,51073752;0,52489044;0,53935212;0,54183252;0,52038132;0,5343516;0,52546632;0,5326182;0,51765756;0,53671656;0,52816896;0,53850648;0,54842424;0,54423684;0,54811164;0,52856856;0,53324904;0,5361072;0,53806488;0,55006008;0,54235608;0,54573324;0,53564352;0,5330622;0,54102864;0,55306068;0,53038404;0,56107488;0,54742008;0,5442;0,53391504;0,52863372;0,54419568;0,55065816;0,5476716;0,58529028;0,52492044;0,5497752;0,55581408;0,54277248;0,55884876;0,54837348;0,54339;0,54372924;0,54882324;0,53321184;0,56512608;0,59109096;0,55359468;0,55082076;0,56531688;0,58671744;0,55685124;0,534546;0,55791564;0,55238256;0,54950004;0,55781904;0,55936788;0,6023844;0,6094584;0,6168312;0,6185808;0,6882204;0,602796;0,575913;0,57423024;0,608523;0,59832396;0,5744424;0,55360368;0,6215274;0,677493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,647823;0,52959444;0,52287024;0,46645032;0,49761648;0,50404128;0,48886704;0,5057058;0,4872276;0,48460248;0,5084448;0,52228992;0,50194224;0,48844596;0,4596948;0,48983124;0,49510044;0,48084504;0,48189432;0,4988664;0,48221244;0,48798804;0,46992912;0,490353;0,4845918;0,48960372;0,48803916;0,48252612;0,49978092;0,53356524;0,51168192;0,50848272;0,49933584;0,5028096;0,50883408;0,5039388;0,50582868;0,50868972;0,52353384;0,48434256;0,51302748;0,54039324;0,51362412;0,47881944;0,4634592;0,48942876;0,4971738;0,52550196;0,49759776;0,4725672;0,46842528;0,48502344;0,4977288;0,48157308;0,49203804;0,47948808;0,48938316;0,48298164;0,49131096;0,4834554;0,47927496;0,48493284;0,4833882;0,480309;0,50530668;0,47332728;0,4878228;0,489699;0,48461184;0,50218284;0,5118696;0,50251296;0,47617776;0,47933376;0,46905912;0,495264;0,5014716;0,49428636;0,47755116;0,48751788;0,48061716;0,46692996;0,48385404;0,48571356;0,48679932;0,47834616;0,47203368;0,47652504;0,49245684;0,49864476;0,50051844;0,47693244;0,48233904;0,4820082;0,47681904;0,48612468;0,50319984;0,48659628;0,48832716;0,47178576;0,47440332;0,48855984;0,48765852;0,4756782;0,46866576;0,48072948;0,479586;0,47799336;0,49512228;0,49733028;0,47672184;0,49428804;0,50035236;0,6136464;0,49478184;0,49328136;0,5002152;0,4893096;0,50560116;0,49855464;0,51768996;0,53751684;0,48574476;0,49722012;0,54370392;0,54386184;0,4906932;0,4615194;0,48550548;0,51080088;0,48381276;0,48341148;0,5108652;0,48992688;0,4895244;0,49208832;0,48927984;0,48408096;0,50264496;0,50131164;0,49780188;0,50047536;0,5022432;0,49275312;0,4993578;0,48138516;0,51273996;0,50241012;0,50262636;0,4983678;0,50562768;0,49779816;0,50730444;0,50049972;0,5057058;0,50008632;0,4853796;0,50550528;0,5034684;0,51949836;0,49886724;0,5211756;0,53728416;0,49639848;0,50907504;0,52443228;0,49789152;0,51212028;0,50629668;0,51674844;0,52024692;0,51659628;0,51098796;0,50884116;0,53921748;0,52167276;0,5098128;0,51204;0,5404554;0,53078736;0,50214444;0,5065428;0,51134148;0,50626056;0,51985476;0,5180412;0,54690768;0,55261464;0,5470788;0,56939316;0,59769636;0,53751456;0,53490324;0,53724528;0,55049016;0,55345656;0,56478384;0,53714892;0,5433264;0,58084512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,5982366;0,49662264;0,48756324;0,46313244;0,48101604;0,48503352;0,48412284;0,4883916;0,49199868;0,47520516;0,46329264;0,53795868;0,51011964;0,49105812;0,48219192;0,49076448;0,51022404;0,47998392;0,49443516;0,5005314;0,49188828;0,49793016;0,50681256;0,51149724;0,50260536;0,49989732;0,50391816;0,48259728;0,49395288;0,54109128;0,53541264;0,50557272;0,48717588;0,49474308;0,5114862;0,5051256;0,49791336;0,5198598;0,51889872;0,4968138;0,51065028;0,56221284;0,528945;0,51466956;0,47078844;0,49992876;0,53456244;0,54554172;0,51496296;0,48163572;0,4939494;0,51559596;0,512988;0,50337144;0,50208264;0,50201784;0,49825704;0,50539236;0,51590328;0,51645;0,50170416;0,51539844;0,4990242;0,49977408;0,52681416;0,51722112;0,49455816;0,49135008;0,5060898;0,51630312;0,52203204;0,52464732;0,508482;0,50960292;0,50232;0,51309276;0,51944328;0,52527768;0,50420208;0,49332312;0,51369612;0,48782508;0,50613456;0,51766272;0,50850804;0,50770056;0,50627208;0,50685468;0,523194;0,5124708;0,52817304;0,51010716;0,49469952;0,50861412;0,50766624;0,52908276;0,52855668;0,528624;0,52124976;0,51692616;0,51255588;0,52653072;0,53424492;0,51317484;0,52294932;0,51372312;0,52894788;0,5384772;0,53243352;0,5303724;0,51224808;0,52291044;0,53360664;0,55783128;0,53275536;0,53604192;0,5206014;0,51730008;0,52962924;0,54163752;0,54254496;0,54588492;0,51046968;0,52828164;0,58730028;0,5749344;0,54097272;0,5146104;0,51787536;0,54931056;0,54117384;0,53226516;0,54467232;0,53635068;0,53962968;0,53996436;0,54762732;0,54082608;0,53688336;0,5392368;0,54856704;0,55770432;0,54097476;0,54059508;0,53804484;0,54224868;0,554622;0,54423804;0,56243448;0,543486;0,53700756;0,54729;0,54272424;0,55182576;0,5447688;0,53558004;0,53544744;0,5540934;0,54087612;0,55749048;0,54494952;0,547458;0,58315344;0,53650848;0,53863704;0,55921236;0,54752628;0,54650892;0,54597132;0,55311348;0,5570994;0,55553304;0,54420396;0,55538652;0,59075004;0,56359284;0,53735724;0,54975384;0,57079416;0,57617304;0,53583324;0,53978364;0,54197616;0,55043556;0,53346264;0,54836604;0,59121204;0,56399292;0,56088648;0,59993976;0,6420276;0,56973852;0,54019524;0,55003548;0,5619096;0,5666994;0,56887188;0,5510256;0,56317536;0,6056946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,55710072;0,46067076;0,45671784;0,43923816;0,46089684;0,46791528;0,46430304;0,48096768;0,48105828;0,46829292;0,4694802;0,53367516;0,51782508;0,50114544;0,47720964;0,48541272;0,50295504;0,48601728;0,50796276;0,5174772;0,50517516;0,495081;0,52052088;0,49811244;0,50373888;0,51288888;0,48879996;0,47609376;0,49614144;0,54049176;0,53149488;0,48879864;0,4728234;0,46930716;0,48849804;0,47962188;0,48321264;0,53039076;0,52753632;0,46019016;0,47936832;0,54701856;0,52081416;0,49242096;0,45394872;0,48502944;0,50915688;0,54026124;0,50403456;0,46925448;0,48158748;0,51165936;0,51709236;0,4943028;0,49119564;0,49114104;0,49959324;0,50213712;0,51269904;0,50231364;0,50648028;0,50427192;0,51300612;0,51848604;0,52257264;0,52854336;0,51588516;0,5002956;0,512598;0,50027148;0,51448128;0,52131528;0,5066316;0,48761448;0,49712112;0,49402344;0,50437752;0,51723444;0,5137206;0,48972732;0,50422608;0,488355;0,51533088;0,51852696;0,50571084;0,49050408;0,49642812;0,49698012;0,500709;0,50389968;0,51047964;0,48379248;0,4789932;0,48256212;0,49440504;0,5017578;0,49720884;0,49289772;0,4824372;0,4930746;0,49492308;0,51499788;0,50889252;0,5063256;0,51193788;0,48734484;0,49970004;0,52114968;0,53111148;0,51014436;0,50150352;0,50496636;0,52107936;0,51815928;0,51288012;0,49540452;0,48389832;0,50315292;0,52220388;0,51910104;0,55613676;0,56089284;0,4751892;0,49751436;0,5607126;0,56486568;0,52189764;0,479118;0,48973344;0,52672284;0,52609824;0,51258972;0,51852636;0,52798836;0,5335446;0,52233384;0,531615;0,53411916;0,52326504;0,53452152;0,54211044;0,54438672;0,5281134;0,52492848;0,52621548;0,530889;0,55028688;0,53512056;0,54032328;0,533787;0,53963952;0,52865304;0,55765752;0,55974768;0,54739428;0,53631636;0,54109656;0,55159488;0,54150228;0,55791552;0,565125;0,54660528;0,57322608;0,5474352;0,53241888;0,55331004;0,55496316;0,55998528;0,55600968;0,55218948;0,5726748;0,55632432;0,53860992;0,54517332;0,59556624;0,57284424;0,5421456;0,55029144;0,6013734;0,59199156;0,5464998;0,54951612;0,56129568;0,5590248;0,5474214;0,57958248;0,6527652;0,608481;0,6203574;0,6688284;0,7255314;0,628476;0,57612456;0,59982648;0,6387588;0,6517806;0,6389862;0,54422424;0,5902608;0,660183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,57218262;0,49598568;0,4962666;0,46412964;0,498882;0,51076236;0,48916392;0,54521904;0,51833868;0,51402528;0,52185264;0,5922066;0,55664724;0,5270934;0,5035722;0,53050344;0,54781656;0,52575264;0,54657756;0,5687916;0,53388852;0,52077144;0,51924492;0,54028632;0,53138964;0,52128336;0,53691072;0,49795248;0,51463944;0,57683184;0,58133208;0,52832028;0,50126436;0,51257964;0,51929316;0,526692;0,50827056;0,59858424;0,58409988;0,51003096;0,51292272;0,59000352;0,56732688;0,52117308;0,4884294;0,52222524;0,5500692;0,6030282;0,5646018;0,51504384;0,51457776;0,56893692;0,54310152;0,52244328;0,52566396;0,54185748;0,53743452;0,54161388;0,5446632;0,53138028;0,55108944;0,54812136;0,5693694;0,53871408;0,57785016;0,55404468;0,53670192;0,55372392;0,56083464;0,53996904;0,5548494;0,55966068;0,5451048;0,53317188;0,51652416;0,53397948;0,5634942;0,56211276;0,5725512;0,55381812;0,54300732;0,55858452;0,54942744;0,57409944;0,57020712;0,54192384;0,5275914;0,53580156;0,54636792;0,57350592;0,54294756;0,52844328;0,53685504;0,52219272;0,52575264;0,54135768;0,53692152;0,53548944;0,53574252;0,52949208;0,55399476;0,55207884;0,56960232;0,5411496;0,51732672;0,5220138;0,52513848;0,58127568;0,559464;0,57556164;0,5477958;0,53051712;0,55453452;0,54783072;0,56566368;0,5413392;0,5211054;0,51326304;0,5575416;0,54467388;0,6732558;0,642108;0,52813548;0,53641344;0,6336588;0,6234726;0,552177;0,5030514;0,51592008;0,55597164;0,54619776;0,5461242;0,54552756;0,55196628;0,53891508;0,54240636;0,54984876;0,54185376;0,55316916;0,55108488;0,55850796;0,56421804;0,54982752;0,5402808;0,53035188;0,53681952;0,56827836;0,53795556;0,54396708;0,55102416;0,55900428;0,55345392;0,566952;0,57957648;0,5698134;0,55789644;0,54050868;0,55425384;0,5583888;0,5753526;0,5576298;0,58449876;0,6222534;0,552348;0,54419328;0,56150028;0,56801208;0,611895;0,56445336;0,59289756;0,6076428;0,56178708;0,55550172;0,5620452;0,650568;0,6083268;0,59957796;0,58071408;0,6408888;0,6206322;0,57763044;0,586476;0,56762664;0,58499436;0,58118304;0,6388596;0,7079406;0,652341;0,6707502;0,6853002;0,7202394;0,66921;0,612768;0,6451794;0,6613128;0,7132332;0,7009944;0,611535;0,6581976;0,700962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
